indice,titulacion,asignatura,especialidad,curso,semestre,grupo,tipo_de_grupo,profesor,dia_de_la_semana,hora_inicio,hora_fin
1919,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,D,Laboratory group,Carlos Nunez Molina,Monday,17:30:00,19:30:00
1920,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,D,Laboratory group,Carlos Nunez Molina,Tuesday,17:30:00,18:30:00
1921,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,A,Laboratory group,Carlos Pelaez Gonzalez,Wednesday,08:30:00,09:30:00
1922,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,A,Laboratory group,Carlos Pelaez Gonzalez,Tuesday,09:30:00,11:30:00
1923,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,5,Laboratory group,Carlos Pelaez Gonzalez,Monday,10:30:00,11:30:00
1924,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,8,Laboratory group,Carlos Pelaez Gonzalez,Tuesday,10:30:00,11:30:00
1925,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,6,Laboratory group,Carlos Pelaez Gonzalez,Wednesday,10:30:00,11:30:00
1926,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,4,Laboratory group,Carlos Pelaez Gonzalez,Friday,10:30:00,11:30:00
1927,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,C,Laboratory group,Carlos Pelaez Gonzalez,Monday,11:30:00,12:30:00
1928,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,C,Laboratory group,Carlos Pelaez Gonzalez,Tuesday,11:30:00,12:30:00
1929,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,2,Laboratory group,Carlos Pelaez Gonzalez,Wednesday,11:30:00,12:30:00
1930,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,1,Laboratory group,Carlos Pelaez Gonzalez,Thursday,11:30:00,12:30:00
1931,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,3,Laboratory group,Carlos Pelaez Gonzalez,Friday,11:30:00,12:30:00
1932,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,9,Laboratory group,Carlos Pelaez Gonzalez,Friday,12:30:00,13:30:00
1933,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,B,Laboratory group,Carlos Pelaez Gonzalez,Friday,13:30:00,14:30:00
1934,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,10,Laboratory group,Carlos Pelaez Gonzalez,Monday,16:30:00,17:30:00
1935,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,11,Laboratory group,Carlos Pelaez Gonzalez,Tuesday,16:30:00,17:30:00
1936,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,12,Laboratory group,Carlos Pelaez Gonzalez,Wednesday,16:30:00,17:30:00
1937,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,D,Laboratory group,Carlos Pelaez Gonzalez,Monday,17:30:00,19:30:00
1938,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,D,Laboratory group,Carlos Pelaez Gonzalez,Tuesday,17:30:00,18:30:00
1939,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,A,Laboratory group,Rosa Maria Rodriguez Sanchez,Wednesday,08:30:00,09:30:00
1940,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,A,Laboratory group,Rosa Maria Rodriguez Sanchez,Tuesday,09:30:00,11:30:00
1941,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,5,Laboratory group,Rosa Maria Rodriguez Sanchez,Monday,10:30:00,11:30:00
1942,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,8,Laboratory group,Rosa Maria Rodriguez Sanchez,Tuesday,10:30:00,11:30:00
1943,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,6,Laboratory group,Rosa Maria Rodriguez Sanchez,Wednesday,10:30:00,11:30:00
1944,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,4,Laboratory group,Rosa Maria Rodriguez Sanchez,Friday,10:30:00,11:30:00
1945,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,C,Laboratory group,Rosa Maria Rodriguez Sanchez,Monday,11:30:00,12:30:00
1946,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,C,Laboratory group,Rosa Maria Rodriguez Sanchez,Tuesday,11:30:00,12:30:00
1947,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,2,Laboratory group,Rosa Maria Rodriguez Sanchez,Wednesday,11:30:00,12:30:00
1948,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,1,Laboratory group,Rosa Maria Rodriguez Sanchez,Thursday,11:30:00,12:30:00
1949,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,3,Laboratory group,Rosa Maria Rodriguez Sanchez,Friday,11:30:00,12:30:00
1950,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,9,Laboratory group,Rosa Maria Rodriguez Sanchez,Friday,12:30:00,13:30:00
1951,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,B,Laboratory group,Rosa Maria Rodriguez Sanchez,Friday,13:30:00,14:30:00
1952,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,10,Laboratory group,Rosa Maria Rodriguez Sanchez,Monday,16:30:00,17:30:00
1953,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,11,Laboratory group,Rosa Maria Rodriguez Sanchez,Tuesday,16:30:00,17:30:00
1954,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,12,Laboratory group,Rosa Maria Rodriguez Sanchez,Wednesday,16:30:00,17:30:00
1955,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,D,Laboratory group,Rosa Maria Rodriguez Sanchez,Monday,17:30:00,19:30:00
1956,Bachelor'S Degree in Computer Engineering,Data Structures,,Second academic year,First semester,D,Laboratory group,Rosa Maria Rodriguez Sanchez,Tuesday,17:30:00,18:30:00
1957,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,6,Theory group,Zoraida Callejas Carrion,Monday,09:30:00,11:30:00
1958,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,7,Theory group,Zoraida Callejas Carrion,Tuesday,09:30:00,11:30:00
1959,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,4,Theory group,Zoraida Callejas Carrion,Thursday,09:30:00,11:30:00
1960,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,5,Theory group,Zoraida Callejas Carrion,Friday,09:30:00,11:30:00
1961,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,C,Theory group,Zoraida Callejas Carrion,Friday,10:30:00,12:30:00
1962,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,2,Theory group,Zoraida Callejas Carrion,Monday,11:30:00,13:30:00
1963,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,3,Theory group,Zoraida Callejas Carrion,Wednesday,11:30:00,13:30:00
1964,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,B,Theory group,Zoraida Callejas Carrion,Thursday,11:30:00,12:30:00
1965,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,B,Theory group,Zoraida Callejas Carrion,Friday,11:30:00,12:30:00
1966,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,8,Theory group,Zoraida Callejas Carrion,Friday,12:30:00,14:30:00
1967,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,12,Theory group,Zoraida Callejas Carrion,Monday,15:30:00,17:30:00
1968,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,11,Theory group,Zoraida Callejas Carrion,Thursday,15:30:00,17:30:00
1969,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,10,Theory group,Zoraida Callejas Carrion,Friday,15:30:00,17:30:00
1970,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,D,Theory group,Zoraida Callejas Carrion,Thursday,17:30:00,19:30:00
1971,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,6,Theory group,Nuria Medina Medina,Monday,09:30:00,11:30:00
1972,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,7,Theory group,Nuria Medina Medina,Tuesday,09:30:00,11:30:00
1973,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,4,Theory group,Nuria Medina Medina,Thursday,09:30:00,11:30:00
1974,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,5,Theory group,Nuria Medina Medina,Friday,09:30:00,11:30:00
1975,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,C,Theory group,Nuria Medina Medina,Friday,10:30:00,12:30:00
1976,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,2,Theory group,Nuria Medina Medina,Monday,11:30:00,13:30:00
1977,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,3,Theory group,Nuria Medina Medina,Wednesday,11:30:00,13:30:00
1978,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,B,Theory group,Nuria Medina Medina,Thursday,11:30:00,12:30:00
1979,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,B,Theory group,Nuria Medina Medina,Friday,11:30:00,12:30:00
1980,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,8,Theory group,Nuria Medina Medina,Friday,12:30:00,14:30:00
1981,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,12,Theory group,Nuria Medina Medina,Monday,15:30:00,17:30:00
1982,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,11,Theory group,Nuria Medina Medina,Thursday,15:30:00,17:30:00
1983,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,10,Theory group,Nuria Medina Medina,Friday,15:30:00,17:30:00
1984,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,D,Theory group,Nuria Medina Medina,Thursday,17:30:00,19:30:00
1985,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,6,Theory group,Juan Ruiz De Miras,Monday,09:30:00,11:30:00
1986,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,7,Theory group,Juan Ruiz De Miras,Tuesday,09:30:00,11:30:00
1987,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,4,Theory group,Juan Ruiz De Miras,Thursday,09:30:00,11:30:00
1988,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,5,Theory group,Juan Ruiz De Miras,Friday,09:30:00,11:30:00
1989,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,C,Theory group,Juan Ruiz De Miras,Friday,10:30:00,12:30:00
1990,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,2,Theory group,Juan Ruiz De Miras,Monday,11:30:00,13:30:00
1991,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,3,Theory group,Juan Ruiz De Miras,Wednesday,11:30:00,13:30:00
1992,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,B,Theory group,Juan Ruiz De Miras,Thursday,11:30:00,12:30:00
1993,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,B,Theory group,Juan Ruiz De Miras,Friday,11:30:00,12:30:00
1994,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,8,Theory group,Juan Ruiz De Miras,Friday,12:30:00,14:30:00
1995,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,12,Theory group,Juan Ruiz De Miras,Monday,15:30:00,17:30:00
1996,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,11,Theory group,Juan Ruiz De Miras,Thursday,15:30:00,17:30:00
1997,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,10,Theory group,Juan Ruiz De Miras,Friday,15:30:00,17:30:00
1998,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,D,Theory group,Juan Ruiz De Miras,Thursday,17:30:00,19:30:00
1999,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,6,Laboratory group,Maria del Campo Bermudez Edo,Monday,09:30:00,11:30:00
2000,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,7,Laboratory group,Maria del Campo Bermudez Edo,Tuesday,09:30:00,11:30:00
2001,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,4,Laboratory group,Maria del Campo Bermudez Edo,Thursday,09:30:00,11:30:00
2002,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,5,Laboratory group,Maria del Campo Bermudez Edo,Friday,09:30:00,11:30:00
2003,Bachelor'S Degree in Computer Engineering,Object-Oriented Programming and Design,,Second academic year,First semester,C,Laboratory group,Maria del Campo Bermudez Edo,Friday,10:30:00,12:30:00
