indice,titulacion,asignatura,especialidad,curso,semestre,grupo,tipo_de_grupo,profesor,dia_de_la_semana,hora_inicio,hora_fin
1803,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,2,Teoria,Joaquin Fernandez Valdivia,Miercoles,11:30:00,12:30:00
1804,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,1,Teoria,Joaquin Fernandez Valdivia,Jueves,11:30:00,12:30:00
1805,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,3,Teoria,Joaquin Fernandez Valdivia,Viernes,11:30:00,12:30:00
1806,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,9,Teoria,Joaquin Fernandez Valdivia,Viernes,12:30:00,13:30:00
1807,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,B,Teoria,Joaquin Fernandez Valdivia,Viernes,13:30:00,14:30:00
1808,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,10,Teoria,Joaquin Fernandez Valdivia,Lunes,16:30:00,17:30:00
1809,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,11,Teoria,Joaquin Fernandez Valdivia,Martes,16:30:00,17:30:00
1810,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,12,Teoria,Joaquin Fernandez Valdivia,Miercoles,16:30:00,17:30:00
1811,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Teoria,Joaquin Fernandez Valdivia,Lunes,17:30:00,19:30:00
1812,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Teoria,Joaquin Fernandez Valdivia,Martes,17:30:00,18:30:00
1813,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Teoria,Miguel Garcia Silvente,Miercoles,08:30:00,09:30:00
1814,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Teoria,Miguel Garcia Silvente,Martes,09:30:00,11:30:00
1815,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,5,Teoria,Miguel Garcia Silvente,Lunes,10:30:00,11:30:00
1816,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,8,Teoria,Miguel Garcia Silvente,Martes,10:30:00,11:30:00
1817,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,6,Teoria,Miguel Garcia Silvente,Miercoles,10:30:00,11:30:00
1818,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,4,Teoria,Miguel Garcia Silvente,Viernes,10:30:00,11:30:00
1819,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,C,Teoria,Miguel Garcia Silvente,Lunes,11:30:00,12:30:00
1820,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,C,Teoria,Miguel Garcia Silvente,Martes,11:30:00,12:30:00
1821,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,2,Teoria,Miguel Garcia Silvente,Miercoles,11:30:00,12:30:00
1822,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,1,Teoria,Miguel Garcia Silvente,Jueves,11:30:00,12:30:00
1823,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,3,Teoria,Miguel Garcia Silvente,Viernes,11:30:00,12:30:00
1824,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,9,Teoria,Miguel Garcia Silvente,Viernes,12:30:00,13:30:00
1825,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,B,Teoria,Miguel Garcia Silvente,Viernes,13:30:00,14:30:00
1826,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,10,Teoria,Miguel Garcia Silvente,Lunes,16:30:00,17:30:00
1827,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,11,Teoria,Miguel Garcia Silvente,Martes,16:30:00,17:30:00
1828,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,12,Teoria,Miguel Garcia Silvente,Miercoles,16:30:00,17:30:00
1829,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Teoria,Miguel Garcia Silvente,Lunes,17:30:00,19:30:00
1830,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Teoria,Miguel Garcia Silvente,Martes,17:30:00,18:30:00
1831,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Teoria,Rosa Maria Rodriguez Sanchez,Miercoles,08:30:00,09:30:00
1832,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Teoria,Rosa Maria Rodriguez Sanchez,Martes,09:30:00,11:30:00
1833,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,5,Teoria,Rosa Maria Rodriguez Sanchez,Lunes,10:30:00,11:30:00
1834,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,8,Teoria,Rosa Maria Rodriguez Sanchez,Martes,10:30:00,11:30:00
1835,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,6,Teoria,Rosa Maria Rodriguez Sanchez,Miercoles,10:30:00,11:30:00
1836,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,4,Teoria,Rosa Maria Rodriguez Sanchez,Viernes,10:30:00,11:30:00
1837,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,C,Teoria,Rosa Maria Rodriguez Sanchez,Lunes,11:30:00,12:30:00
1838,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,C,Teoria,Rosa Maria Rodriguez Sanchez,Martes,11:30:00,12:30:00
1839,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,2,Teoria,Rosa Maria Rodriguez Sanchez,Miercoles,11:30:00,12:30:00
1840,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,1,Teoria,Rosa Maria Rodriguez Sanchez,Jueves,11:30:00,12:30:00
1841,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,3,Teoria,Rosa Maria Rodriguez Sanchez,Viernes,11:30:00,12:30:00
1842,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,9,Teoria,Rosa Maria Rodriguez Sanchez,Viernes,12:30:00,13:30:00
1843,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,B,Teoria,Rosa Maria Rodriguez Sanchez,Viernes,13:30:00,14:30:00
1844,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,10,Teoria,Rosa Maria Rodriguez Sanchez,Lunes,16:30:00,17:30:00
1845,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,11,Teoria,Rosa Maria Rodriguez Sanchez,Martes,16:30:00,17:30:00
1846,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,12,Teoria,Rosa Maria Rodriguez Sanchez,Miercoles,16:30:00,17:30:00
1847,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Teoria,Rosa Maria Rodriguez Sanchez,Lunes,17:30:00,19:30:00
1848,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Teoria,Rosa Maria Rodriguez Sanchez,Martes,17:30:00,18:30:00
1849,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,Ignacio Aguilera Martos,Miercoles,08:30:00,09:30:00
1850,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,Ignacio Aguilera Martos,Martes,09:30:00,11:30:00
1851,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,5,Practicas,Ignacio Aguilera Martos,Lunes,10:30:00,11:30:00
1852,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,8,Practicas,Ignacio Aguilera Martos,Martes,10:30:00,11:30:00
1853,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,6,Practicas,Ignacio Aguilera Martos,Miercoles,10:30:00,11:30:00
1854,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,4,Practicas,Ignacio Aguilera Martos,Viernes,10:30:00,11:30:00
1855,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,C,Practicas,Ignacio Aguilera Martos,Lunes,11:30:00,12:30:00
1856,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,C,Practicas,Ignacio Aguilera Martos,Martes,11:30:00,12:30:00
1857,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,2,Practicas,Ignacio Aguilera Martos,Miercoles,11:30:00,12:30:00
1858,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,1,Practicas,Ignacio Aguilera Martos,Jueves,11:30:00,12:30:00
1859,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,3,Practicas,Ignacio Aguilera Martos,Viernes,11:30:00,12:30:00
1860,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,9,Practicas,Ignacio Aguilera Martos,Viernes,12:30:00,13:30:00
1861,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,B,Practicas,Ignacio Aguilera Martos,Viernes,13:30:00,14:30:00
1862,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,10,Practicas,Ignacio Aguilera Martos,Lunes,16:30:00,17:30:00
1863,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,11,Practicas,Ignacio Aguilera Martos,Martes,16:30:00,17:30:00
1864,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,12,Practicas,Ignacio Aguilera Martos,Miercoles,16:30:00,17:30:00
1865,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Practicas,Ignacio Aguilera Martos,Lunes,17:30:00,19:30:00
1866,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Practicas,Ignacio Aguilera Martos,Martes,17:30:00,18:30:00
1867,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,Marina Hernandez Bautista,Miercoles,08:30:00,09:30:00
1868,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,Marina Hernandez Bautista,Martes,09:30:00,11:30:00
1869,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,5,Practicas,Marina Hernandez Bautista,Lunes,10:30:00,11:30:00
1870,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,8,Practicas,Marina Hernandez Bautista,Martes,10:30:00,11:30:00
1871,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,6,Practicas,Marina Hernandez Bautista,Miercoles,10:30:00,11:30:00
1872,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,4,Practicas,Marina Hernandez Bautista,Viernes,10:30:00,11:30:00
1873,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,C,Practicas,Marina Hernandez Bautista,Lunes,11:30:00,12:30:00
1874,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,C,Practicas,Marina Hernandez Bautista,Martes,11:30:00,12:30:00
1875,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,2,Practicas,Marina Hernandez Bautista,Miercoles,11:30:00,12:30:00
1876,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,1,Practicas,Marina Hernandez Bautista,Jueves,11:30:00,12:30:00
1877,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,3,Practicas,Marina Hernandez Bautista,Viernes,11:30:00,12:30:00
1878,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,9,Practicas,Marina Hernandez Bautista,Viernes,12:30:00,13:30:00
1879,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,B,Practicas,Marina Hernandez Bautista,Viernes,13:30:00,14:30:00
1880,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,10,Practicas,Marina Hernandez Bautista,Lunes,16:30:00,17:30:00
1881,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,11,Practicas,Marina Hernandez Bautista,Martes,16:30:00,17:30:00
1882,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,12,Practicas,Marina Hernandez Bautista,Miercoles,16:30:00,17:30:00
1883,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Practicas,Marina Hernandez Bautista,Lunes,17:30:00,19:30:00
1884,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Practicas,Marina Hernandez Bautista,Martes,17:30:00,18:30:00
1885,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,Antonio Manjavacas Lucas,Miercoles,08:30:00,09:30:00
1886,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,Antonio Manjavacas Lucas,Martes,09:30:00,11:30:00
1887,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,5,Practicas,Antonio Manjavacas Lucas,Lunes,10:30:00,11:30:00
1888,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,8,Practicas,Antonio Manjavacas Lucas,Martes,10:30:00,11:30:00
1889,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,6,Practicas,Antonio Manjavacas Lucas,Miercoles,10:30:00,11:30:00
1890,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,4,Practicas,Antonio Manjavacas Lucas,Viernes,10:30:00,11:30:00
1891,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,C,Practicas,Antonio Manjavacas Lucas,Lunes,11:30:00,12:30:00
1892,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,C,Practicas,Antonio Manjavacas Lucas,Martes,11:30:00,12:30:00
1893,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,2,Practicas,Antonio Manjavacas Lucas,Miercoles,11:30:00,12:30:00
1894,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,1,Practicas,Antonio Manjavacas Lucas,Jueves,11:30:00,12:30:00
1895,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,3,Practicas,Antonio Manjavacas Lucas,Viernes,11:30:00,12:30:00
1896,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,9,Practicas,Antonio Manjavacas Lucas,Viernes,12:30:00,13:30:00
1897,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,B,Practicas,Antonio Manjavacas Lucas,Viernes,13:30:00,14:30:00
1898,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,10,Practicas,Antonio Manjavacas Lucas,Lunes,16:30:00,17:30:00
1899,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,11,Practicas,Antonio Manjavacas Lucas,Martes,16:30:00,17:30:00
1900,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,12,Practicas,Antonio Manjavacas Lucas,Miercoles,16:30:00,17:30:00
1901,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Practicas,Antonio Manjavacas Lucas,Lunes,17:30:00,19:30:00
1902,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Practicas,Antonio Manjavacas Lucas,Martes,17:30:00,18:30:00
1903,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,Carlos Nunez Molina,Miercoles,08:30:00,09:30:00
1904,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,Carlos Nunez Molina,Martes,09:30:00,11:30:00
1905,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,5,Practicas,Carlos Nunez Molina,Lunes,10:30:00,11:30:00
1906,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,8,Practicas,Carlos Nunez Molina,Martes,10:30:00,11:30:00
1907,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,6,Practicas,Carlos Nunez Molina,Miercoles,10:30:00,11:30:00
1908,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,4,Practicas,Carlos Nunez Molina,Viernes,10:30:00,11:30:00
1909,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,C,Practicas,Carlos Nunez Molina,Lunes,11:30:00,12:30:00
1910,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,C,Practicas,Carlos Nunez Molina,Martes,11:30:00,12:30:00
1911,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,2,Practicas,Carlos Nunez Molina,Miercoles,11:30:00,12:30:00
1912,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,1,Practicas,Carlos Nunez Molina,Jueves,11:30:00,12:30:00
1913,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,3,Practicas,Carlos Nunez Molina,Viernes,11:30:00,12:30:00
1914,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,9,Practicas,Carlos Nunez Molina,Viernes,12:30:00,13:30:00
1915,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,B,Practicas,Carlos Nunez Molina,Viernes,13:30:00,14:30:00
1916,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,10,Practicas,Carlos Nunez Molina,Lunes,16:30:00,17:30:00
1917,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,11,Practicas,Carlos Nunez Molina,Martes,16:30:00,17:30:00
1918,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,12,Practicas,Carlos Nunez Molina,Miercoles,16:30:00,17:30:00
1919,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Practicas,Carlos Nunez Molina,Lunes,17:30:00,19:30:00
1920,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,D,Practicas,Carlos Nunez Molina,Martes,17:30:00,18:30:00
1921,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,Carlos Pelaez Gonzalez,Miercoles,08:30:00,09:30:00
1922,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,A,Practicas,Carlos Pelaez Gonzalez,Martes,09:30:00,11:30:00
1923,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,5,Practicas,Carlos Pelaez Gonzalez,Lunes,10:30:00,11:30:00
1924,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,8,Practicas,Carlos Pelaez Gonzalez,Martes,10:30:00,11:30:00
1925,Grado en Ingenieria Informatica,Estructura de Datos,,Segundo curso,Primer semestre,6,Practicas,Carlos Pelaez Gonzalez,Miercoles,10:30:00,11:30:00
